search_term,package_title,package_name,organization,package_notes,metadata_created,metadata_modified,resource_name,resource_url,resource_format,resource_id
תכנון,דוח ביצוע תוכניות העבודה הממשלתיות לשנת 2024,plan2024-1,משרד ראש הממשלה ,"תוכניות העבודה הממשלתיות הן תוצר שנתי של תהליך התכנון המתקיים במשרדי הממשלה וביחידות הסמך. תהליך זה, המובל על ידי המנכ""לים ואגפי התכנון המדיניות והאסטרטגיה במשרדים וביחידות, הינו חלק ממהלך מתמשך להטמעת תרבות תכנון מעקב ובקרה בעבודת הממשלה, לקידום החשיבה התוצאתית ולהגברת השקיפות של עבודת הממשלה לציבור. לצד תהליכי התכנון הסדורים מתקיימים במשרדים וביחידות הסמך תהליכי בקרה שנתיים על העמידה במדדים שנקבעו בתוכניות העבודה, על מנת להפיק לקחים ולשפר את תהליכי הביצוע.",2025-08-13T10:22:37.065326,2025-08-13T10:40:58.049948,נתוני ביצוע מדדים מרכזיים 2024 - DataGov.xlsx,https://data.gov.il/dataset/43530ae8-95e5-48d3-8cc9-291055287151/resource/1a022f23-08f4-4ce8-92ca-7657aafcd3bf/download/-2024-datagov.xlsx,XLSX,1a022f23-08f4-4ce8-92ca-7657aafcd3bf
תכנון,דוח ביצוע תוכניות העבודה הממשלתיות לשנת 2024,plan2024-1,משרד ראש הממשלה ,"תוכניות העבודה הממשלתיות הן תוצר שנתי של תהליך התכנון המתקיים במשרדי הממשלה וביחידות הסמך. תהליך זה, המובל על ידי המנכ""לים ואגפי התכנון המדיניות והאסטרטגיה במשרדים וביחידות, הינו חלק ממהלך מתמשך להטמעת תרבות תכנון מעקב ובקרה בעבודת הממשלה, לקידום החשיבה התוצאתית ולהגברת השקיפות של עבודת הממשלה לציבור. לצד תהליכי התכנון הסדורים מתקיימים במשרדים וביחידות הסמך תהליכי בקרה שנתיים על העמידה במדדים שנקבעו בתוכניות העבודה, על מנת להפיק לקחים ולשפר את תהליכי הביצוע.",2025-08-13T10:22:37.065326,2025-08-13T10:40:58.049948,נתוני ביצוע תוכניות עבודה 2024 - DataGov.xlsx,https://data.gov.il/dataset/43530ae8-95e5-48d3-8cc9-291055287151/resource/c26cc8e5-7ba0-4670-97a7-36061ac773a6/download/-2024-datagov.xlsx,XLSX,c26cc8e5-7ba0-4670-97a7-36061ac773a6
תכנון,דוח ביצוע תוכניות העבודה הממשלתיות לשנת 2024,plan2024-1,משרד ראש הממשלה ,"תוכניות העבודה הממשלתיות הן תוצר שנתי של תהליך התכנון המתקיים במשרדי הממשלה וביחידות הסמך. תהליך זה, המובל על ידי המנכ""לים ואגפי התכנון המדיניות והאסטרטגיה במשרדים וביחידות, הינו חלק ממהלך מתמשך להטמעת תרבות תכנון מעקב ובקרה בעבודת הממשלה, לקידום החשיבה התוצאתית ולהגברת השקיפות של עבודת הממשלה לציבור. לצד תהליכי התכנון הסדורים מתקיימים במשרדים וביחידות הסמך תהליכי בקרה שנתיים על העמידה במדדים שנקבעו בתוכניות העבודה, על מנת להפיק לקחים ולשפר את תהליכי הביצוע.",2025-08-13T10:22:37.065326,2025-08-13T10:40:58.049948,דוח ביצוע תוכניות עבודה 2024.pdf,https://data.gov.il/dataset/43530ae8-95e5-48d3-8cc9-291055287151/resource/026761c5-d2cf-4396-868c-9e8e81539813/download/-2024.pdf,PDF,026761c5-d2cf-4396-868c-9e8e81539813
תכנון,מוקדי משיכה בישובי החברה הערבית,miutim_poi,משרד התחבורה והבטיחות בדרכים,"מוקדי משיכה בישובי החברה הערבית, במסגרת תכנית לפיתוח תשתיות תחבורתיות לישובי החברה הערבית 2020-2030

",2023-03-21T12:35:40.384408,2025-07-15T15:03:35.618787,MIUTIM_POI,https://data.gov.il/dataset/06dd0c88-650b-40ba-9812-0b4b2f65e0d7/resource/c26768d5-64dd-4ec5-8206-cc70ba7f96ba/download/miutim_poi.zip,ZIP,c26768d5-64dd-4ec5-8206-cc70ba7f96ba
תכנון,מוקדי משיכה בישובי החברה הערבית,miutim_poi,משרד התחבורה והבטיחות בדרכים,"מוקדי משיכה בישובי החברה הערבית, במסגרת תכנית לפיתוח תשתיות תחבורתיות לישובי החברה הערבית 2020-2030

",2023-03-21T12:35:40.384408,2025-07-15T15:03:35.618787,MIUTIM_POI_KMZ,https://data.gov.il/dataset/06dd0c88-650b-40ba-9812-0b4b2f65e0d7/resource/87af03ac-b498-42e9-a4bd-641c7e476f01/download/miutim_poi_kmz.zip,ZIP,87af03ac-b498-42e9-a4bd-641c7e476f01
תכנון,מוקדי משיכה בישובי החברה הערבית,miutim_poi,משרד התחבורה והבטיחות בדרכים,"מוקדי משיכה בישובי החברה הערבית, במסגרת תכנית לפיתוח תשתיות תחבורתיות לישובי החברה הערבית 2020-2030

",2023-03-21T12:35:40.384408,2025-07-15T15:03:35.618787,MIUTIM_POI.CSV,https://data.gov.il/dataset/06dd0c88-650b-40ba-9812-0b4b2f65e0d7/resource/16fe2c79-7c8c-4465-b043-c09179728d3b/download/miutim_poi.csv,CSV,16fe2c79-7c8c-4465-b043-c09179728d3b
תכנון,מוקדי משיכה בישובי החברה הערבית,miutim_poi,משרד התחבורה והבטיחות בדרכים,"מוקדי משיכה בישובי החברה הערבית, במסגרת תכנית לפיתוח תשתיות תחבורתיות לישובי החברה הערבית 2020-2030

",2023-03-21T12:35:40.384408,2025-07-15T15:03:35.618787,מטאדאטה,https://data.gov.il/dataset/06dd0c88-650b-40ba-9812-0b4b2f65e0d7/resource/fc3729d5-d76a-4b67-b5d5-ec6f91bfbf26/download/miutim_poi_metadata.xlsx,XLSX,fc3729d5-d76a-4b67-b5d5-ec6f91bfbf26
תכנון,אזורי גשם לתכנון,israel_rain_areas_for_planning,מינהל התכנון ,"שכבה פלויגונלית של אזורי גשם, הנדרשת לטובת איתור אזור הגשם בו חלה התכנית, המספק את נתוני הגשם היממתי, והינו אחד מהנתונים הנדרשים לחישוב יעד ניהול נגר לתכנית באמצעות מחשבון יעד ניהול נגר.
למידע נוסף: https://www.gov.il/he/departments/general/upper_runoff
",2021-09-29T06:33:21.298821,2024-11-25T12:15:48.823533,אזורי גשם לתכנון.zip,https://data.gov.il/dataset/0deb6589-30d2-44e3-a91c-192aab96f69b/resource/1a7e51e7-c4f1-42ac-a9fb-128d8edff1c9/download/-.zip,ZIP,1a7e51e7-c4f1-42ac-a9fb-128d8edff1c9
תכנון,מעקב אחר ביצוע משימות החלטות ממשלה לשנת 2023,2023,משרד ראש הממשלה ,"במסגרת מהלכיו הרוחביים לשיפור, ייעול וחיזוק יכולות הביצוע של הממשלה, אגף ממשל וחברה במשרד ראש הממשלה מבצע החל משנת 2015 מעקב אחר ביצוע החלטות הממשלה. אחת לשנה האגף מרכז את דיווחי הביצוע של כלל משרדי הממשלה ויחידות הסמך ומפרסם אותם לציבור. פרסום זה הנו חלק מהשגרות הממשלתיות של תהליכי התכנון, המעקב והבקרה הן ברמה המשרדית והן ברמה הממשלתית.
הדו""ח המובא בפניכם עוקב אחר דיווחי הביצוע של המשימות הביצועיות היוצאות מהחלטות הממשלה לשנת 2023 ומציג תמונת מצב עדכנית בהתאם לדיווחים שמסרו משרדי הממשלה ויחידות הסמך.",2024-08-05T09:36:26.399276,2024-09-29T13:52:09.087427,כלל הנתונים - משימות 2023,https://data.gov.il/dataset/6e25cd24-1b68-4298-90ae-8ae447d9016b/resource/5b6cd1b1-c553-4838-af7e-c1132e7234f1/download/-2023.xlsx,XLSX,5b6cd1b1-c553-4838-af7e-c1132e7234f1
תכנון,מעקב אחר ביצוע משימות החלטות ממשלה לשנת 2023,2023,משרד ראש הממשלה ,"במסגרת מהלכיו הרוחביים לשיפור, ייעול וחיזוק יכולות הביצוע של הממשלה, אגף ממשל וחברה במשרד ראש הממשלה מבצע החל משנת 2015 מעקב אחר ביצוע החלטות הממשלה. אחת לשנה האגף מרכז את דיווחי הביצוע של כלל משרדי הממשלה ויחידות הסמך ומפרסם אותם לציבור. פרסום זה הנו חלק מהשגרות הממשלתיות של תהליכי התכנון, המעקב והבקרה הן ברמה המשרדית והן ברמה הממשלתית.
הדו""ח המובא בפניכם עוקב אחר דיווחי הביצוע של המשימות הביצועיות היוצאות מהחלטות הממשלה לשנת 2023 ומציג תמונת מצב עדכנית בהתאם לדיווחים שמסרו משרדי הממשלה ויחידות הסמך.",2024-08-05T09:36:26.399276,2024-09-29T13:52:09.087427,כלל הנתונים - משימות 2015-2023,https://data.gov.il/dataset/6e25cd24-1b68-4298-90ae-8ae447d9016b/resource/80a52931-dd5a-42a5-a998-e8b5991b948f/download/-2015-2023.xlsx,XLSX,80a52931-dd5a-42a5-a998-e8b5991b948f
תכנון,ספר תוכניות העבודה לשנת 2024,plan2024,משרד ראש הממשלה ,"ספר תוכניות העבודה הממשלתי הוא התוצר השנתי של תהליך התכנון המתקיים במשרדי הממשלה ויחידות הסמך המרוכז על ידי אגף ממשל וחברה במשרד ראש הממשלה. תהליך זה, המובל על-ידי המנכ""לים ואגפי תכנון המדיניות במשרדים וביחידות, הינו חלק ממהלך מתמשך להטמעת תרבות תכנון, מעקב ובקרה בעבודת משרדי הממשלה, לקידום החשיבה התוצאתית, להטמעת שגרות ניהול ולהגברת השקיפות של עבודת הממשלה לציבור.
הספר מציג את עיקרי תוכניות העבודה של משרדי הממשלה, יחידות הסמך ותאגידים סטטוטרים השותפים למהלך התכנון הממשלתי, ובדגש על המשימות המרכזיות בהיבטי חירום ושגרה. תוכניות העבודה של יחידות הסמך מופיעות בספר באופן מתומצת. ספר זה אינו כולל את תוכניות העבודה של המשרד לעניינים אסטרטגיים. ",2024-09-29T13:37:26.291790,2024-09-29T13:50:24.077862,מדדים מרכזיים לשנת 2024.xlsx,https://data.gov.il/dataset/be345cc9-60a8-4bbc-a8f7-3cc5d16f5e69/resource/7bb18dfa-b8e3-419d-ada8-ced8d9deb973/download/-2024.xlsx,XLSX,7bb18dfa-b8e3-419d-ada8-ced8d9deb973
תכנון,ספר תוכניות העבודה לשנת 2024,plan2024,משרד ראש הממשלה ,"ספר תוכניות העבודה הממשלתי הוא התוצר השנתי של תהליך התכנון המתקיים במשרדי הממשלה ויחידות הסמך המרוכז על ידי אגף ממשל וחברה במשרד ראש הממשלה. תהליך זה, המובל על-ידי המנכ""לים ואגפי תכנון המדיניות במשרדים וביחידות, הינו חלק ממהלך מתמשך להטמעת תרבות תכנון, מעקב ובקרה בעבודת משרדי הממשלה, לקידום החשיבה התוצאתית, להטמעת שגרות ניהול ולהגברת השקיפות של עבודת הממשלה לציבור.
הספר מציג את עיקרי תוכניות העבודה של משרדי הממשלה, יחידות הסמך ותאגידים סטטוטרים השותפים למהלך התכנון הממשלתי, ובדגש על המשימות המרכזיות בהיבטי חירום ושגרה. תוכניות העבודה של יחידות הסמך מופיעות בספר באופן מתומצת. ספר זה אינו כולל את תוכניות העבודה של המשרד לעניינים אסטרטגיים. ",2024-09-29T13:37:26.291790,2024-09-29T13:50:24.077862,מדדי הצלחה לשנת 2024.xlsx,https://data.gov.il/dataset/be345cc9-60a8-4bbc-a8f7-3cc5d16f5e69/resource/3286ff21-2b97-42ea-a4eb-9bc6739ca878/download/-2024.xlsx,XLSX,3286ff21-2b97-42ea-a4eb-9bc6739ca878
תכנון,מעקב אחר ביצוע תוכניות העבודה הממשלתיות לשנת 2023,plan2023,משרד ראש הממשלה ,"תכניות העבודה הממשלתיות הן תוצר שנתי של תהליך התכנון המתקיים במשרדי הממשלה וביחידות הסמך.
תהליך זה, המובל על ידי המנכ""לים ואגפי התכנון המדיניות והאסטרטגיה במשרדים וביחידות, הינו חלק ממהלך מתמשך להטמעת תרבות תכנון מעקב ובקרה בעבודת הממשלה, לקידום החשיבה התוצאתית ולהגברת השקיפות של עבודת הממשלה לציבור.
לצד תהליכי התכנון הסדורים מתקיימים במשרדים וביחידות הסמך תהליכי בקרה שנתיים על העמידה במדדים שנקבעו בתכניות העבודה, על מנת להפיק לקחים ולשפר את תהליכי הביצוע.",2024-09-25T09:19:20.549326,2024-09-25T09:26:29.366398,מדדים מרכזיים - נתוני הביצוע 2023.xlsx,https://data.gov.il/dataset/6135c7a7-d4f2-4588-9ace-d4409a9d60fe/resource/513e540a-4e16-4f32-b44a-e4c71545e87f/download/-2023.xlsx,XLSX,513e540a-4e16-4f32-b44a-e4c71545e87f
תכנון,מעקב אחר ביצוע תוכניות העבודה הממשלתיות לשנת 2023,plan2023,משרד ראש הממשלה ,"תכניות העבודה הממשלתיות הן תוצר שנתי של תהליך התכנון המתקיים במשרדי הממשלה וביחידות הסמך.
תהליך זה, המובל על ידי המנכ""לים ואגפי התכנון המדיניות והאסטרטגיה במשרדים וביחידות, הינו חלק ממהלך מתמשך להטמעת תרבות תכנון מעקב ובקרה בעבודת הממשלה, לקידום החשיבה התוצאתית ולהגברת השקיפות של עבודת הממשלה לציבור.
לצד תהליכי התכנון הסדורים מתקיימים במשרדים וביחידות הסמך תהליכי בקרה שנתיים על העמידה במדדים שנקבעו בתכניות העבודה, על מנת להפיק לקחים ולשפר את תהליכי הביצוע.",2024-09-25T09:19:20.549326,2024-09-25T09:26:29.366398,משימות במיקוד ומדדי הצלחה - נתוני הביצוע 2023.xlsx,https://data.gov.il/dataset/6135c7a7-d4f2-4588-9ace-d4409a9d60fe/resource/1aa03320-7e2b-4839-9611-004421e8dfbe/download/-2023.xlsx,XLSX,1aa03320-7e2b-4839-9611-004421e8dfbe
תכנון,מעקב אחר ביצוע תוכניות העבודה הממשלתיות לשנת 2023,plan2023,משרד ראש הממשלה ,"תכניות העבודה הממשלתיות הן תוצר שנתי של תהליך התכנון המתקיים במשרדי הממשלה וביחידות הסמך.
תהליך זה, המובל על ידי המנכ""לים ואגפי התכנון המדיניות והאסטרטגיה במשרדים וביחידות, הינו חלק ממהלך מתמשך להטמעת תרבות תכנון מעקב ובקרה בעבודת הממשלה, לקידום החשיבה התוצאתית ולהגברת השקיפות של עבודת הממשלה לציבור.
לצד תהליכי התכנון הסדורים מתקיימים במשרדים וביחידות הסמך תהליכי בקרה שנתיים על העמידה במדדים שנקבעו בתכניות העבודה, על מנת להפיק לקחים ולשפר את תהליכי הביצוע.",2024-09-25T09:19:20.549326,2024-09-25T09:26:29.366398,דוח סיכום שיעורי הביצוע - תוכניות עבודה לשנת 2023.pdf,https://data.gov.il/dataset/6135c7a7-d4f2-4588-9ace-d4409a9d60fe/resource/14483c64-4f0a-4e9f-8ce7-3e4929ae8a54/download/-2023.pdf,PDF,14483c64-4f0a-4e9f-8ce7-3e4929ae8a54
