search_term,package_title,package_name,organization,package_notes,metadata_created,metadata_modified,resource_name,resource_url,resource_format,resource_id,strict_urban_renewal_match,broad_related_match,explicit_urban_renewal_source,matched_strict_keywords,matched_broad_keywords,detected_relevance_reason,preferred_format,candidate_decision,candidate_decision_reason
תכנון,"תכניות בניין עיר (תב""עות)",city-plans-br7,עיריית באר שבע,"קווי הגבול של תכניות בניין עיר (תב""עות), המכונים ""קווים כחולים"", כפי שהם מופיעים בתכניות בניין עיר ובתשריטי חלוקה. המאגר נמצא בשלבי בנייה מתקדמים, ולכן מכיל את רוב התכניות אך לא את כולן.",2022-07-26T12:02:49.611753,2026-05-10T01:04:35.352131,XLSX-ITM,https://data.gov.il/dataset/12fb4671-b222-4b9c-a8a2-12d7555d5062/resource/f6947281-6cd7-41b0-9d32-0a55e5abce28/download/city-plans.itm.xlsx,XLSX,f6947281-6cd7-41b0-9d32-0a55e5abce28,False,True,False,[],"[""plan""]",matched keyword: plan,True,metadata_only,Broad planning/housing metadata only; not strict enough for automatic ingestion.
תכנון,"תכניות בניין עיר (תב""עות)",city-plans-br7,עיריית באר שבע,"קווי הגבול של תכניות בניין עיר (תב""עות), המכונים ""קווים כחולים"", כפי שהם מופיעים בתכניות בניין עיר ובתשריטי חלוקה. המאגר נמצא בשלבי בנייה מתקדמים, ולכן מכיל את רוב התכניות אך לא את כולן.",2022-07-26T12:02:49.611753,2026-05-10T01:04:35.352131,JSON-ITM,https://data.gov.il/dataset/12fb4671-b222-4b9c-a8a2-12d7555d5062/resource/ac0b854a-383e-410f-bcac-fb1650017941/download/city-plans.itm.json,JSON,ac0b854a-383e-410f-bcac-fb1650017941,False,True,False,[],"[""plan""]",matched keyword: plan,True,metadata_only,Broad planning/housing metadata only; not strict enough for automatic ingestion.
תכנון,"תכניות בניין עיר (תב""עות)",city-plans-br7,עיריית באר שבע,"קווי הגבול של תכניות בניין עיר (תב""עות), המכונים ""קווים כחולים"", כפי שהם מופיעים בתכניות בניין עיר ובתשריטי חלוקה. המאגר נמצא בשלבי בנייה מתקדמים, ולכן מכיל את רוב התכניות אך לא את כולן.",2022-07-26T12:02:49.611753,2026-05-10T01:04:35.352131,XML-ITM,https://data.gov.il/dataset/12fb4671-b222-4b9c-a8a2-12d7555d5062/resource/ccf1a47b-9c8d-492b-b250-2421aa53bac2/download/city-plans.itm.xml,XML,ccf1a47b-9c8d-492b-b250-2421aa53bac2,False,True,False,[],"[""plan""]",matched keyword: plan,False,exclude,Relevant metadata but unsupported or missing resource format.
תכנון,תכנון וביצוע אוטובוסים,bus_rishui_bitzua_2021,משרד התחבורה והבטיחות בדרכים,"מאגר זה מציג את תכנון הנסיעות של האוטובוסים בתחבורה הציבורית בכל חודש: נסיעות רישוי מאושרות, אי ביצוע, הקדמות, איחורים, נסיעות תקינות, נסיעות שלא ברישוי. המאגר יתעדכן כל 1 לחודש עם הנתונים של החודשים שעברו מתחילת השנה הקלאנדרית הנוכחית ובעיכוב של 3 חודשים אחורה.",2021-05-18T12:55:50.505578,2026-05-02T10:44:46.389129,מאגר תכנון וביצוע אוטובוסים 2025,https://data.gov.il/dataset/e4a5e2d7-6668-42d0-b6c8-4a64f246242a/resource/588dfec1-b95c-495b-a1f4-e1ca4278be5d/download/588dfec1-b95c-495b-a1f4-e1ca4278be5d.csv,CSV,588dfec1-b95c-495b-a1f4-e1ca4278be5d,False,True,False,[],"[""תכנון""]",matched keyword: תכנון,True,metadata_only,Broad planning/housing metadata only; not strict enough for automatic ingestion.
תכנון,תכנון וביצוע אוטובוסים,bus_rishui_bitzua_2021,משרד התחבורה והבטיחות בדרכים,"מאגר זה מציג את תכנון הנסיעות של האוטובוסים בתחבורה הציבורית בכל חודש: נסיעות רישוי מאושרות, אי ביצוע, הקדמות, איחורים, נסיעות תקינות, נסיעות שלא ברישוי. המאגר יתעדכן כל 1 לחודש עם הנתונים של החודשים שעברו מתחילת השנה הקלאנדרית הנוכחית ובעיכוב של 3 חודשים אחורה.",2021-05-18T12:55:50.505578,2026-05-02T10:44:46.389129,מאגר תכנון וביצוע אוטובוסים 2024,https://data.gov.il/dataset/e4a5e2d7-6668-42d0-b6c8-4a64f246242a/resource/86eceab6-44ac-4301-a6a7-9a4a92dae48b/download/86eceab6-44ac-4301-a6a7-9a4a92dae48b.csv,CSV,86eceab6-44ac-4301-a6a7-9a4a92dae48b,False,True,False,[],"[""תכנון""]",matched keyword: תכנון,True,metadata_only,Broad planning/housing metadata only; not strict enough for automatic ingestion.
תכנון,תכנון וביצוע אוטובוסים,bus_rishui_bitzua_2021,משרד התחבורה והבטיחות בדרכים,"מאגר זה מציג את תכנון הנסיעות של האוטובוסים בתחבורה הציבורית בכל חודש: נסיעות רישוי מאושרות, אי ביצוע, הקדמות, איחורים, נסיעות תקינות, נסיעות שלא ברישוי. המאגר יתעדכן כל 1 לחודש עם הנתונים של החודשים שעברו מתחילת השנה הקלאנדרית הנוכחית ובעיכוב של 3 חודשים אחורה.",2021-05-18T12:55:50.505578,2026-05-02T10:44:46.389129,מאגר תכנון וביצוע אוטובוסים 2023,https://data.gov.il/dataset/e4a5e2d7-6668-42d0-b6c8-4a64f246242a/resource/5dcbd34b-8103-4207-b7c9-571ec51846de/download/5dcbd34b-8103-4207-b7c9-571ec51846de.csv,CSV,5dcbd34b-8103-4207-b7c9-571ec51846de,False,True,False,[],"[""תכנון""]",matched keyword: תכנון,True,metadata_only,Broad planning/housing metadata only; not strict enough for automatic ingestion.
תכנון,תכנון וביצוע אוטובוסים,bus_rishui_bitzua_2021,משרד התחבורה והבטיחות בדרכים,"מאגר זה מציג את תכנון הנסיעות של האוטובוסים בתחבורה הציבורית בכל חודש: נסיעות רישוי מאושרות, אי ביצוע, הקדמות, איחורים, נסיעות תקינות, נסיעות שלא ברישוי. המאגר יתעדכן כל 1 לחודש עם הנתונים של החודשים שעברו מתחילת השנה הקלאנדרית הנוכחית ובעיכוב של 3 חודשים אחורה.",2021-05-18T12:55:50.505578,2026-05-02T10:44:46.389129,מאגר תכנון וביצוע אוטובוסים 2022,https://data.gov.il/dataset/e4a5e2d7-6668-42d0-b6c8-4a64f246242a/resource/edb6f096-f7f1-465f-8d4f-6e0811709f83/download/bus_rishui_bitzua_2022.csv,CSV,edb6f096-f7f1-465f-8d4f-6e0811709f83,False,True,False,[],"[""תכנון""]",matched keyword: תכנון,True,metadata_only,Broad planning/housing metadata only; not strict enough for automatic ingestion.
תכנון,תכנון וביצוע אוטובוסים,bus_rishui_bitzua_2021,משרד התחבורה והבטיחות בדרכים,"מאגר זה מציג את תכנון הנסיעות של האוטובוסים בתחבורה הציבורית בכל חודש: נסיעות רישוי מאושרות, אי ביצוע, הקדמות, איחורים, נסיעות תקינות, נסיעות שלא ברישוי. המאגר יתעדכן כל 1 לחודש עם הנתונים של החודשים שעברו מתחילת השנה הקלאנדרית הנוכחית ובעיכוב של 3 חודשים אחורה.",2021-05-18T12:55:50.505578,2026-05-02T10:44:46.389129,מאגר תכנון וביצוע אוטובוסים 2021,https://data.gov.il/dataset/e4a5e2d7-6668-42d0-b6c8-4a64f246242a/resource/45b5f841-35ab-4119-bb7a-ef65d3e39034/download/bus_rishui_bitzua_2021.csv,CSV,45b5f841-35ab-4119-bb7a-ef65d3e39034,False,True,False,[],"[""תכנון""]",matched keyword: תכנון,True,metadata_only,Broad planning/housing metadata only; not strict enough for automatic ingestion.
תכנון,תכנון וביצוע אוטובוסים,bus_rishui_bitzua_2021,משרד התחבורה והבטיחות בדרכים,"מאגר זה מציג את תכנון הנסיעות של האוטובוסים בתחבורה הציבורית בכל חודש: נסיעות רישוי מאושרות, אי ביצוע, הקדמות, איחורים, נסיעות תקינות, נסיעות שלא ברישוי. המאגר יתעדכן כל 1 לחודש עם הנתונים של החודשים שעברו מתחילת השנה הקלאנדרית הנוכחית ובעיכוב של 3 חודשים אחורה.",2021-05-18T12:55:50.505578,2026-05-02T10:44:46.389129,מאגר תכנון וביצוע אוטובוסים 2020,https://data.gov.il/dataset/e4a5e2d7-6668-42d0-b6c8-4a64f246242a/resource/4d123ea1-e732-4170-8c24-8aa964d6533f/download/bus_rishui_bitzua_2020.csv,CSV,4d123ea1-e732-4170-8c24-8aa964d6533f,False,True,False,[],"[""תכנון""]",matched keyword: תכנון,True,metadata_only,Broad planning/housing metadata only; not strict enough for automatic ingestion.
תכנון,תכנון וביצוע אוטובוסים,bus_rishui_bitzua_2021,משרד התחבורה והבטיחות בדרכים,"מאגר זה מציג את תכנון הנסיעות של האוטובוסים בתחבורה הציבורית בכל חודש: נסיעות רישוי מאושרות, אי ביצוע, הקדמות, איחורים, נסיעות תקינות, נסיעות שלא ברישוי. המאגר יתעדכן כל 1 לחודש עם הנתונים של החודשים שעברו מתחילת השנה הקלאנדרית הנוכחית ובעיכוב של 3 חודשים אחורה.",2021-05-18T12:55:50.505578,2026-05-02T10:44:46.389129,מאגר תכנון וביצוע אוטובוסים 2019,https://data.gov.il/dataset/e4a5e2d7-6668-42d0-b6c8-4a64f246242a/resource/aa9a1ac4-f3df-4515-bf33-6130cea6185c/download/bus_rishui_bitzua_2019.csv,CSV,aa9a1ac4-f3df-4515-bf33-6130cea6185c,False,True,False,[],"[""תכנון""]",matched keyword: תכנון,True,metadata_only,Broad planning/housing metadata only; not strict enough for automatic ingestion.
תכנון,תכנון מול ביצוע נסיעות אוטובוסים ברמת נסיעה בודדת,bitzua_bus_trip,משרד התחבורה והבטיחות בדרכים,מאגר זה מציג את תכנון הנסיעות של האוטובוסים בתחבורה הציבורית ואת הנסיעות שבוצעו בפועל ברמת נסיעה בודדת,2024-03-14T04:52:46.664180,2026-04-15T11:53:50.441030,תכנון מול ביצוע נסיעות אוטובוסים 2025 ברמת נסיעה בודדת,https://data.gov.il/dataset/626b0931-8385-4f62-87e5-cadae3379754/resource/084b8e33-e359-47aa-95f7-26782e52c9af/download/084b8e33-e359-47aa-95f7-26782e52c9af.csv,CSV,084b8e33-e359-47aa-95f7-26782e52c9af,False,True,False,[],"[""תכנון""]",matched keyword: תכנון,True,metadata_only,Broad planning/housing metadata only; not strict enough for automatic ingestion.
תכנון,תכנון מול ביצוע נסיעות אוטובוסים ברמת נסיעה בודדת,bitzua_bus_trip,משרד התחבורה והבטיחות בדרכים,מאגר זה מציג את תכנון הנסיעות של האוטובוסים בתחבורה הציבורית ואת הנסיעות שבוצעו בפועל ברמת נסיעה בודדת,2024-03-14T04:52:46.664180,2026-04-15T11:53:50.441030,תכנון מול ביצוע נסיעות אוטובוסים 2024 ברמת נסיעה בודדת,https://data.gov.il/dataset/626b0931-8385-4f62-87e5-cadae3379754/resource/aba233c2-6a5a-487d-b0a8-9413ef849f15/download/aba233c2-6a5a-487d-b0a8-9413ef849f15.csv,CSV,aba233c2-6a5a-487d-b0a8-9413ef849f15,False,True,False,[],"[""תכנון""]",matched keyword: תכנון,True,metadata_only,Broad planning/housing metadata only; not strict enough for automatic ingestion.
תכנון,קווי תכנון נתיבים לתעבורת אוטובוסים מהירה BRT,brt_line,משרד התחבורה והבטיחות בדרכים,קווי מערכת אוטובוסים מהירה להסעת המונים (BRT) – תכנון בפריסה ארצית,2019-09-01T12:55:11.701860,2026-03-22T11:18:54.198648,BRT_LINE_SHP,https://data.gov.il/dataset/66ba64f9-f47c-4c0a-917f-e3cdaf1cf6b1/resource/8d4d11cc-0406-4cb4-8344-d2752b89e003/download/brt_line.zip,ZIP,8d4d11cc-0406-4cb4-8344-d2752b89e003,False,True,False,[],"[""תכנון""]",matched keyword: תכנון,True,metadata_only,Broad planning/housing metadata only; not strict enough for automatic ingestion.
תכנון,קווי תכנון נתיבים לתעבורת אוטובוסים מהירה BRT,brt_line,משרד התחבורה והבטיחות בדרכים,קווי מערכת אוטובוסים מהירה להסעת המונים (BRT) – תכנון בפריסה ארצית,2019-09-01T12:55:11.701860,2026-03-22T11:18:54.198648,BRT_LINE_KMZ,https://data.gov.il/dataset/66ba64f9-f47c-4c0a-917f-e3cdaf1cf6b1/resource/44e90389-c7f5-423e-9036-d3702ea43815/download/brt_line_kmz.zip,ZIP,44e90389-c7f5-423e-9036-d3702ea43815,False,True,False,[],"[""תכנון""]",matched keyword: תכנון,True,metadata_only,Broad planning/housing metadata only; not strict enough for automatic ingestion.
תכנון,קווי תכנון נתיבים לתעבורת אוטובוסים מהירה BRT,brt_line,משרד התחבורה והבטיחות בדרכים,קווי מערכת אוטובוסים מהירה להסעת המונים (BRT) – תכנון בפריסה ארצית,2019-09-01T12:55:11.701860,2026-03-22T11:18:54.198648,BRT_LINE_csv,https://data.gov.il/dataset/66ba64f9-f47c-4c0a-917f-e3cdaf1cf6b1/resource/1859ef16-1f1e-45d1-8265-297e8be40fde/download/brt_line.csv,CSV,1859ef16-1f1e-45d1-8265-297e8be40fde,False,True,False,[],"[""תכנון""]",matched keyword: תכנון,True,metadata_only,Broad planning/housing metadata only; not strict enough for automatic ingestion.
תכנון,קווי תכנון נתיבים לתעבורת אוטובוסים מהירה BRT,brt_line,משרד התחבורה והבטיחות בדרכים,קווי מערכת אוטובוסים מהירה להסעת המונים (BRT) – תכנון בפריסה ארצית,2019-09-01T12:55:11.701860,2026-03-22T11:18:54.198648,מטאדאטה,https://data.gov.il/dataset/66ba64f9-f47c-4c0a-917f-e3cdaf1cf6b1/resource/c6913ef3-e67e-4615-90cf-2028afc648d7/download/brt_line_metadata.xlsx,XLSX,c6913ef3-e67e-4615-90cf-2028afc648d7,False,True,False,[],"[""תכנון""]",matched keyword: תכנון,True,metadata_only,Broad planning/housing metadata only; not strict enough for automatic ingestion.
